# Fault-code wording of our own, for the codes SAE J2012 defines.
#
# Three tab-separated columns: the code, then Ukrainian, then Russian. The
# text is written from what the standard code means, not translated from any
# manufacturer's phrasing, so nothing in this file is derived from SDD. The
# English a user sees still comes from the loaded library; these two columns
# are what the interface shows when it is set to Ukrainian or Russian, and
# the original English stays beside them and in every report.
#
# Only codes the standard defines belong here — the generic ranges P0, P2,
# P34-P39, U0, B0, C0. A manufacturer-specific code's wording is the
# manufacturer's text and is never carried in this repository.
#
# Lines starting with # are ignored. Codes must be unique and sorted.
P0691	Коло керування вентилятором 1, низький рівень	Цепь управления вентилятором 1, низкий уровень
P0692	Коло керування вентилятором 1, високий рівень	Цепь управления вентилятором 1, высокий уровень
P0693	Коло керування вентилятором 2, низький рівень	Цепь управления вентилятором 2, низкий уровень
P0694	Коло керування вентилятором 2, високий рівень	Цепь управления вентилятором 2, высокий уровень
P0695	Коло керування вентилятором 3, низький рівень	Цепь управления вентилятором 3, низкий уровень
P0696	Коло керування вентилятором 3, високий рівень	Цепь управления вентилятором 3, высокий уровень
P0698	Коло опорної напруги датчиків C, низький рівень	Цепь опорного напряжения датчиков C, низкий уровень
P0699	Коло опорної напруги датчиків C, високий рівень	Цепь опорного напряжения датчиков C, высокий уровень
P06A0	Коло керування компресором кондиціонера змінної продуктивності	Цепь управления компрессором кондиционера переменной производительности
P06A1	Коло керування компресором кондиціонера, низький рівень	Цепь управления компрессором кондиционера, низкий уровень
P06A2	Коло керування компресором кондиціонера, високий рівень	Цепь управления компрессором кондиционера, высокий уровень
P06A6	Опорна напруга датчиків A, діапазон або робота	Опорное напряжение датчиков A, диапазон или работа
P06A7	Опорна напруга датчиків B, діапазон або робота	Опорное напряжение датчиков B, диапазон или работа
P06A8	Опорна напруга датчиків C, діапазон або робота	Опорное напряжение датчиков C, диапазон или работа
P06A9	Опорна напруга датчиків D, діапазон або робота	Опорное напряжение датчиков D, диапазон или работа
P06AC	Датчик внутрішньої температури блока керування B, діапазон або робота	Датчик внутренней температуры блока управления B, диапазон или работа
P06AD	Коло датчика внутрішньої температури блока керування B, низький рівень	Цепь датчика внутренней температуры блока управления B, низкий уровень
P06AE	Коло датчика внутрішньої температури блока керування B, високий рівень	Цепь датчика внутренней температуры блока управления B, высокий уровень
P06AF	Система керування моментом: примусове вимкнення двигуна	Система управления моментом: принудительное выключение двигателя
P06B0	Коло живлення датчиків A розімкнене	Цепь питания датчиков A разомкнута
P06B3	Коло живлення датчиків B розімкнене	Цепь питания датчиков B разомкнута
P06B6	Обробка сигналу датчика детонації, процесор 1	Обработка сигнала датчика детонации, процессор 1
P06B7	Обробка сигналу датчика детонації, процесор 2	Обработка сигнала датчика детонации, процессор 2
P06B9	Коло свічки розжарювання циліндра 1, діапазон або робота	Цепь свечи накаливания цилиндра 1, диапазон или работа
P06BA	Коло свічки розжарювання циліндра 2, діапазон або робота	Цепь свечи накаливания цилиндра 2, диапазон или работа
P06BB	Коло свічки розжарювання циліндра 3, діапазон або робота	Цепь свечи накаливания цилиндра 3, диапазон или работа
P06BC	Коло свічки розжарювання циліндра 4, діапазон або робота	Цепь свечи накаливания цилиндра 4, диапазон или работа
P06BD	Коло свічки розжарювання циліндра 5, діапазон або робота	Цепь свечи накаливания цилиндра 5, диапазон или работа
P06BE	Коло свічки розжарювання циліндра 6, діапазон або робота	Цепь свечи накаливания цилиндра 6, диапазон или работа
P06D1	Керування котушками запалювання в блоці керування	Управление катушками зажигания в блоке управления
P06D5	Опорна напруга датчиків E, діапазон або робота	Опорное напряжение датчиков E, диапазон или работа
P06D9	Опорна напруга датчиків F, діапазон або робота	Опорное напряжение датчиков F, диапазон или работа
P06DA	Коло керування тиском моторної оливи розімкнене	Цепь управления давлением моторного масла разомкнута
P06DB	Коло керування тиском моторної оливи, низький рівень	Цепь управления давлением моторного масла, низкий уровень
P06DC	Коло керування тиском моторної оливи, високий рівень	Цепь управления давлением моторного масла, высокий уровень
P06DF	Помилка контрольної суми пам'яті блока свічок розжарювання 1	Ошибка контрольной суммы памяти блока свечей накаливания 1
P06E4	Робота кола пробудження блока керування	Работа цепи пробуждения блока управления
P06EA	Обробка сигналу датчика оксидів азоту (ряд 1, датчик 1)	Обработка сигнала датчика оксидов азота (ряд 1, датчик 1)
P06EB	Обробка сигналу датчика оксидів азоту (ряд 1, датчик 2)	Обработка сигнала датчика оксидов азота (ряд 1, датчик 2)
P06F5	Блок керування свічками розжарювання 2	Блок управления свечами накаливания 2
P06F9	Напруга живлення блока свічок розжарювання 2	Напряжение питания блока свечей накаливания 2
P06FB	Помилка контрольної суми пам'яті блока свічок розжарювання 2	Ошибка контрольной суммы памяти блока свечей накаливания 2
P06FC	Коло зв'язку блока свічок розжарювання 2 з блоком керування двигуном	Цепь связи блока свечей накаливания 2 с блоком управления двигателем
P0700	Система керування коробкою передач: запит контрольної лампи	Система управления коробкой передач: запрос контрольной лампы
P0701	Система керування коробкою передач, діапазон або робота	Система управления коробкой передач, диапазон или работа
P0702	Електрична несправність системи керування коробкою передач	Электрическая неисправность системы управления коробкой передач
P0703	Сигнал вимикача гальма	Сигнал выключателя тормоза
P0704	Коло вимикача зчеплення	Цепь выключателя сцепления
P0705	Коло датчика положення селектора A	Цепь датчика положения селектора A
P0706	Датчик положення селектора, діапазон або робота	Датчик положения селектора, диапазон или работа
P0707	Коло датчика положення селектора, низький рівень сигналу	Цепь датчика положения селектора, низкий уровень сигнала
P0708	Коло датчика положення селектора, високий рівень сигналу	Цепь датчика положения селектора, высокий уровень сигнала
P0709	Селектор у проміжному положенні	Селектор в промежуточном положении
P0710	Коло датчика температури рідини коробки передач A	Цепь датчика температуры жидкости коробки передач A
P0711	Датчик температури рідини коробки передач A, діапазон або робота	Датчик температуры жидкости коробки передач A, диапазон или работа
P0712	Коло датчика температури рідини коробки передач A, низький рівень сигналу	Цепь датчика температуры жидкости коробки передач A, низкий уровень сигнала
P0713	Коло датчика температури рідини коробки передач A, високий рівень сигналу	Цепь датчика температуры жидкости коробки передач A, высокий уровень сигнала
P0715	Датчик обертів турбіни	Датчик оборотов турбины
P0716	Датчик обертів турбіни, діапазон або робота	Датчик оборотов турбины, диапазон или работа
P0717	Немає сигналу датчика обертів турбіни	Нет сигнала датчика оборотов турбины
P0718	Коло датчика обертів турбіни, переривчастий сигнал	Цепь датчика оборотов турбины, прерывистый сигнал
P0720	Коло датчика обертів вихідного вала	Цепь датчика оборотов выходного вала
P0721	Датчик обертів вихідного вала, діапазон або робота	Датчик оборотов выходного вала, диапазон или работа
P0722	Немає сигналу датчика обертів вихідного вала	Нет сигнала датчика оборотов выходного вала
P0723	Коло датчика обертів вихідного вала, переривчастий сигнал	Цепь датчика оборотов выходного вала, прерывистый сигнал
P0724	Коло вимикача гальма B, високий рівень	Цепь выключателя тормоза B, высокий уровень
P0725	Коло сигналу обертів двигуна	Цепь сигнала оборотов двигателя
P0726	Сигнал обертів двигуна, діапазон або робота	Сигнал оборотов двигателя, диапазон или работа
P0727	Немає сигналу обертів двигуна	Нет сигнала оборотов двигателя
P0729	Хибне передавальне відношення 6-ї передачі	Неверное передаточное отношение 6-й передачи
P0730	Хибне передавальне відношення	Неверное передаточное отношение
P0731	Хибне передавальне відношення 1-ї передачі	Неверное передаточное отношение 1-й передачи
P0732	Хибне передавальне відношення 2-ї передачі	Неверное передаточное отношение 2-й передачи
P0733	Хибне передавальне відношення 3-ї передачі	Неверное передаточное отношение 3-й передачи
P0734	Хибне передавальне відношення 4-ї передачі	Неверное передаточное отношение 4-й передачи
P0735	Хибне передавальне відношення 5-ї передачі	Неверное передаточное отношение 5-й передачи
P0736	Хибне передавальне відношення заднього ходу	Неверное передаточное отношение заднего хода
P0740	Коло муфти блокування гідротрансформатора	Цепь муфты блокировки гидротрансформатора
P0741	Муфта блокування гідротрансформатора не вмикається	Муфта блокировки гидротрансформатора не включается
P0742	Муфту блокування гідротрансформатора заклинило увімкненою	Муфту блокировки гидротрансформатора заклинило включённой
P0743	Електрична несправність соленоїда блокування гідротрансформатора	Электрическая неисправность соленоида блокировки гидротрансформатора
P0745	Соленоїд керування тиском A	Соленоид управления давлением A
P0748	Електрична несправність соленоїда керування тиском A	Электрическая неисправность соленоида управления давлением A
P0750	Соленоїд перемикання A	Соленоид переключения A
P0751	Робота соленоїда перемикання A	Работа соленоида переключения A
P0752	Соленоїд перемикання A заклинило увімкненим	Соленоид переключения A заклинило включённым
P0753	Електрична несправність соленоїда перемикання A	Электрическая неисправность соленоида переключения A
P0755	Соленоїд перемикання B	Соленоид переключения B
P0756	Робота соленоїда перемикання B	Работа соленоида переключения B
P0758	Електрична несправність соленоїда перемикання B	Электрическая неисправность соленоида переключения B
P0760	Соленоїд перемикання C	Соленоид переключения C
P0763	Електрична несправність соленоїда перемикання C	Электрическая неисправность соленоида переключения C
P0765	Соленоїд перемикання D	Соленоид переключения D
P0768	Електрична несправність соленоїда перемикання D	Электрическая неисправность соленоида переключения D
P0770	Соленоїд перемикання E	Соленоид переключения E
P0773	Електрична несправність соленоїда перемикання E	Электрическая неисправность соленоида переключения E
P0775	Соленоїд керування тиском B	Соленоид управления давлением B
P0778	Електрична несправність соленоїда керування тиском B	Электрическая неисправность соленоида управления давлением B
P0779	Соленоїд керування тиском B, переривчастий сигнал	Соленоид управления давлением B, прерывистый сигнал
P077B	Помилка напрямку сигналу датчика обертів вихідного вала	Ошибка направления сигнала датчика оборотов выходного вала
P077E	Невідповідність кількох датчиків температури рідини коробки передач	Несоответствие нескольких датчиков температуры жидкости коробки передач
P0780	Порушення перемикання передач	Нарушение переключения передач
P0781	Перемикання з 1-ї на 2-гу	Переключение с 1-й на 2-ю
P0782	Перемикання з 2-ї на 3-тю	Переключение со 2-й на 3-ю
P0783	Перемикання з 3-ї на 4-ту	Переключение с 3-й на 4-ю
P0784	Перемикання з 4-ї на 5-ту	Переключение с 4-й на 5-ю
P0787	Соленоїд перемикання або моменту, низький рівень	Соленоид переключения или момента, низкий уровень
P0788	Соленоїд перемикання або моменту, високий рівень	Соленоид переключения или момента, высокий уровень
P0790	Несправність перемикача режимів	Неисправность переключателя режимов
P0791	Коло датчика обертів проміжного вала	Цепь датчика оборотов промежуточного вала
P0794	Коло датчика обертів проміжного вала, переривчастий сигнал	Цепь датчика оборотов промежуточного вала, прерывистый сигнал
P0795	Соленоїд керування тиском C	Соленоид управления давлением C
P0796	Соленоїд керування тиском C не вмикається	Соленоид управления давлением C не включается
P0797	Соленоїд керування тиском C заклинило увімкненим	Соленоид управления давлением C заклинило включённым
P0798	Електрична несправність соленоїда керування тиском C	Электрическая неисправность соленоида управления давлением C
P0799	Соленоїд керування тиском C, переривчастий сигнал	Соленоид управления давлением C, прерывистый сигнал
P07AD	Фрикційний елемент коробки передач F заклинило увімкненим	Фрикционный элемент коробки передач F заклинило включённым
P07B3	Коло датчика положення паркування коробки передач A, низький рівень	Цепь датчика положения парковки коробки передач A, низкий уровень
P07B4	Коло датчика положення паркування коробки передач A, високий рівень	Цепь датчика положения парковки коробки передач A, высокий уровень
P07B9	Коло датчика положення паркування коробки передач B, низький рівень	Цепь датчика положения парковки коробки передач B, низкий уровень
P07BA	Коло датчика положення паркування коробки передач B, високий рівень	Цепь датчика положения парковки коробки передач B, высокий уровень
U0001	Високошвидкісна шина CAN	Высокоскоростная шина CAN
U0002	Робота високошвидкісної шини CAN	Работа высокоскоростной шины CAN
U0010	Середньошвидкісна шина CAN	Среднескоростная шина CAN
U0011	Високошвидкісна шина CAN	Высокоскоростная шина CAN
U0012	Обрив плюсового проводу середньошвидкісної шини CAN	Обрыв плюсового провода среднескоростной шины CAN
U0018	Замикання мінусового проводу середньошвидкісної шини CAN на плюсовий	Замыкание минусового провода среднескоростной шины CAN на плюсовой
U0028	Шина зв'язку автомобіля A	Шина связи автомобиля A
U0029	Робота шини зв'язку автомобіля A	Работа шины связи автомобиля A
U0046	Шина зв'язку автомобіля C	Шина связи автомобиля C
U0055	Шина зв'язку автомобіля D	Шина связи автомобиля D
U0073	Шина зв'язку блока керування вимкнена	Шина связи блока управления отключена
U0074	Шина зв'язку блока керування B вимкнена	Шина связи блока управления B отключена
U0080	Шина зв'язку автомобіля F	Шина связи автомобиля F
U0100	Втрачено зв'язок із блоком керування двигуном	Потеряна связь с блоком управления двигателем
U0101	Втрачено зв'язок із блоком керування коробкою передач	Потеряна связь с блоком управления коробкой передач
U0102	Втрачено зв'язок із блоком роздавальної коробки	Потеряна связь с блоком раздаточной коробки
U0103	Втрачено зв'язок із блоком селектора передач	Потеряна связь с блоком селектора передач
U0104	Втрачено зв'язок із блоком круїз-контролю	Потеряна связь с блоком круиз-контроля
U0105	Втрачено зв'язок із блоком керування форсунками	Потеряна связь с блоком управления форсунками
U010E	Втрачено зв'язок із блоком реагенту нейтралізації	Потеряна связь с блоком реагента нейтрализации
U0111	Втрачено зв'язок із блоком керування енергією акумулятора A	Потеряна связь с блоком управления энергией аккумулятора A
U0117	Втрачено зв'язок із блоком відбору потужності	Потеряна связь с блоком отбора мощности
U0120	Втрачено зв'язок із блоком стартера-генератора	Потеряна связь с блоком стартера-генератора
U0121	Втрачено зв'язок із блоком ABS	Потеряна связь с блоком ABS
U0122	Втрачено зв'язок із блоком динаміки автомобіля	Потеряна связь с блоком динамики автомобиля
U0126	Втрачено зв'язок із датчиком кута повороту керма	Потеряна связь с датчиком угла поворота руля
U0127	Втрачено зв'язок із блоком контролю тиску в шинах	Потеряна связь с блоком контроля давления в шинах
U0128	Втрачено зв'язок із блоком стоянкового гальма	Потеряна связь с блоком стояночного тормоза
U012D	Втрачено зв'язок із блоком керування генератором	Потеряна связь с блоком управления генератором
U0131	Втрачено зв'язок із блоком підсилювача керма	Потеряна связь с блоком усилителя руля
U0132	Втрачено зв'язок із блоком регулювання рівня підвіски	Потеряна связь с блоком регулировки уровня подвески
U0133	Втрачено зв'язок із блоком динамічної реакції	Потеряна связь с блоком динамической реакции
U0136	Втрачено зв'язок із блоком заднього диференціала	Потеряна связь с блоком заднего дифференциала
U0138	Втрачено зв'язок із блоком вибору режимів руху	Потеряна связь с блоком выбора режимов движения
U0139	Втрачено зв'язок із блоком підвіски B	Потеряна связь с блоком подвески B
U0140	Втрачено зв'язок із блоком кузовної електроніки	Потеряна связь с блоком кузовной электроники
U0141	Втрачено зв'язок із блоком кузовної електроніки A	Потеряна связь с блоком кузовной электроники A
U0142	Втрачено зв'язок із блоком кузовної електроніки B	Потеряна связь с блоком кузовной электроники B
U0144	Втрачено зв'язок із блоком кузовної електроніки D	Потеряна связь с блоком кузовной электроники D
U0147	Втрачено зв'язок зі шлюзом B	Потеряна связь со шлюзом B
U0148	Втрачено зв'язок зі шлюзом C	Потеряна связь со шлюзом C
U0150	Втрачено зв'язок зі шлюзом E	Потеряна связь со шлюзом E
U0151	Втрачено зв'язок із блоком подушок безпеки	Потеряна связь с блоком подушек безопасности
U0155	Втрачено зв'язок зі щитком приладів	Потеряна связь с щитком приборов
U0156	Втрачено зв'язок з інформаційним центром A	Потеряна связь с информационным центром A
U0159	Втрачено зв'язок із блоком паркувальної допомоги	Потеряна связь с блоком парковочной помощи
U0164	Втрачено зв'язок із блоком клімат-контролю	Потеряна связь с блоком климат-контроля
U0165	Втрачено зв'язок із заднім блоком клімат-контролю	Потеряна связь с задним блоком климат-контроля
U0166	Втрачено зв'язок із блоком додаткового опалювача	Потеряна связь с блоком дополнительного отопителя
U0167	Втрачено зв'язок із блоком іммобілайзера	Потеряна связь с блоком иммобилайзера
U0168	Втрачено зв'язок із блоком охоронної системи	Потеряна связь с блоком охранной системы
U0170	Втрачено зв'язок із датчиком системи пасивної безпеки A	Потеряна связь с датчиком системы пассивной безопасности A
U0181	Втрачено зв'язок із блоком коригування фар	Потеряна связь с блоком корректора фар
U0182	Втрачено зв'язок із блоком переднього освітлення	Потеряна связь с блоком переднего освещения
U0184	Втрачено зв'язок з аудіосистемою	Потеряна связь с аудиосистемой
U0187	Втрачено зв'язок із програвачем дисків A	Потеряна связь с проигрывателем дисков A
U0188	Втрачено зв'язок із програвачем дисків B	Потеряна связь с проигрывателем дисков B
U0193	Втрачено зв'язок із блоком цифрового звуку A	Потеряна связь с блоком цифрового звука A
U0194	Втрачено зв'язок із блоком цифрового звуку B	Потеряна связь с блоком цифрового звука B
U0196	Втрачено зв'язок із блоком задньої розважальної системи A	Потеряна связь с блоком задней развлекательной системы A
U0197	Втрачено зв'язок із блоком телефону	Потеряна связь с блоком телефона
U0199	Втрачено зв'язок із блоком дверей A	Потеряна связь с блоком дверей A
U019C	Втрачено зв'язок із блоком свічок розжарювання 2	Потеряна связь с блоком свечей накаливания 2
U0200	Втрачено зв'язок із блоком дверей B	Потеряна связь с блоком дверей B
U0206	Втрачено зв'язок із блоком складаного даху	Потеряна связь с блоком складной крыши
U0208	Втрачено зв'язок із блоком сидіння A	Потеряна связь с блоком сиденья A
U0209	Втрачено зв'язок із блоком сидіння B	Потеряна связь с блоком сиденья B
U0231	Втрачено зв'язок із датчиком дощу	Потеряна связь с датчиком дождя
U0232	Високошвидкісна шина CAN	Высокоскоростная шина CAN
U0235	Втрачено зв'язок із датчиком дистанції адаптивного круїз-контролю	Потеряна связь с датчиком дистанции адаптивного круиз-контроля
U0237	Втрачено зв'язок із блоком цифрового звуку C	Потеряна связь с блоком цифрового звука C
U023A	Втрачено зв'язок із блоком обробки зображення A	Потеряна связь с блоком обработки изображения A
U0241	Втрачено зв'язок із блоком керування фарами A	Потеряна связь с блоком управления фарами A
U0242	Втрачено зв'язок із блоком керування фарами B	Потеряна связь с блоком управления фарами B
U0246	Втрачено зв'язок із блоком сидіння E	Потеряна связь с блоком сиденья E
U0247	Втрачено зв'язок із блоком сидіння F	Потеряна связь с блоком сиденья F
U0248	Втрачено зв'язок із блоком дистанційних функцій водія	Потеряна связь с блоком дистанционных функций водителя
U0249	Втрачено зв'язок із блоком задньої розважальної системи B	Потеряна связь с блоком задней развлекательной системы B
U0252	Втрачено зв'язок із блоком заднього освітлення B	Потеряна связь с блоком заднего освещения B
U0284	Втрачено зв'язок із блоком заслінки радіатора A	Потеряна связь с блоком заслонки радиатора A
U0291	Втрачено зв'язок із блоком селектора передач B	Потеряна связь с блоком селектора передач B
U0294	Втрачено зв'язок із блоком контролю силового агрегату	Потеряна связь с блоком контроля силового агрегата
U0296	Втрачено зв'язок із блоком перетворювача змінного струму A	Потеряна связь с блоком преобразователя переменного тока A
U029D	Втрачено зв'язок із датчиком оксидів азоту A	Потеряна связь с датчиком оксидов азота A
U029E	Втрачено зв'язок із датчиком оксидів азоту B	Потеряна связь с датчиком оксидов азота B
U02A3	Втрачено зв'язок із датчиком твердих частинок	Потеряна связь с датчиком твёрдых частиц
U02A5	Втрачено зв'язок із блоком підігрівача реагенту нейтралізації	Потеряна связь с блоком подогревателя реагента нейтрализации
U0300	Несумісність програмного забезпечення блоків керування	Несовместимость программного обеспечения блоков управления
U0301	Несумісність програмного забезпечення з блоком керування силовим агрегатом	Несовместимость программного обеспечения с блоком управления силовым агрегатом
U0322	Несумісність програмного забезпечення з блоком кузовної електроніки	Несовместимость программного обеспечения с блоком кузовной электроники
U0326	Несумісність програмного забезпечення з блоком іммобілайзера	Несовместимость программного обеспечения с блоком иммобилайзера
U0400	Отримано хибні дані	Получены неверные данные
U0401	Отримано хибні дані від блока керування двигуном	Получены неверные данные от блока управления двигателем
U0402	Отримано хибні дані від блока керування коробкою передач	Получены неверные данные от блока управления коробкой передач
U0403	Отримано хибні дані від блока роздавальної коробки	Получены неверные данные от блока раздаточной коробки
U0404	Отримано хибні дані від блока селектора передач	Получены неверные данные от блока селектора передач
U0405	Отримано хибні дані від блока круїз-контролю	Получены неверные данные от блока круиз-контроля
U0406	Отримано хибні дані від блока керування форсунками	Получены неверные данные от блока управления форсунками
U0412	Отримано хибні дані від блока керування енергією акумулятора A	Получены неверные данные от блока управления энергией аккумулятора A
U0415	Отримано хибні дані від блока ABS	Получены неверные данные от блока ABS
U0416	Отримано хибні дані від блока динаміки автомобіля	Получены неверные данные от блока динамики автомобиля
U0417	Отримано хибні дані від блока стоянкового гальма	Получены неверные данные от блока стояночного тормоза
U0421	Отримано хибні дані від блока регулювання рівня підвіски	Получены неверные данные от блока регулировки уровня подвески
U0422	Отримано хибні дані від блока кузовної електроніки	Получены неверные данные от блока кузовной электроники
U0423	Отримано хибні дані від щитка приладів	Получены неверные данные от щитка приборов
U0424	Отримано хибні дані від блока клімат-контролю	Получены неверные данные от блока климат-контроля
U0426	Отримано хибні дані від блока іммобілайзера	Получены неверные данные от блока иммобилайзера
U0428	Отримано хибні дані від датчика кута повороту керма	Получены неверные данные от датчика угла поворота руля
U0431	Отримано хибні дані від блока кузовної електроніки A	Получены неверные данные от блока кузовной электроники A
U0433	Отримано хибні дані від датчика дистанції адаптивного круїз-контролю	Получены неверные данные от датчика дистанции адаптивного круиз-контроля
U0437	Отримано хибні дані від блока заднього диференціала	Получены неверные данные от блока заднего дифференциала
U0439	Отримано хибні дані від блока вибору режимів руху	Получены неверные данные от блока выбора режимов движения
U043A	Отримано хибні дані від блока підвіски B	Получены неверные данные от блока подвески B
U0443	Отримано хибні дані від блока кузовної електроніки B	Получены неверные данные от блока кузовной электроники B
U0447	Отримано хибні дані від шлюзу A	Получены неверные данные от шлюза A
U0448	Отримано хибні дані від шлюзу B	Получены неверные данные от шлюза B
U044A	Отримано хибні дані від шлюзу D	Получены неверные данные от шлюза D
U0455	Отримано хибні дані від блока розпізнавання пасажира	Получены неверные данные от блока распознавания пассажира
U045A	Отримано хибні дані від блока паркувальної допомоги A	Получены неверные данные от блока парковочной помощи A
U0484	Отримано хибні дані від блока заднього освітлення B	Получены неверные данные от блока заднего освещения B
U0494	Отримано хибні дані від блока цифрового звуку A	Получены неверные данные от блока цифрового звука A
U049D	Отримано хибні дані від блока свічок розжарювання 2	Получены неверные данные от блока свечей накаливания 2
U04A4	Отримано хибні дані від датчика твердих частинок	Получены неверные данные от датчика твёрдых частиц
U0546	Отримано хибні дані від блока передньої розважальної системи	Получены неверные данные от блока передней развлекательной системы
U05A6	Отримано хибні дані від блока підігрівача реагенту нейтралізації	Получены неверные данные от блока подогревателя реагента нейтрализации
U05AA	Отримано хибні дані від насоса охолодження інтеркулера	Получены неверные данные от насоса охлаждения интеркулера
U05F0	Хибний сигнал швидкості автомобіля	Неверный сигнал скорости автомобиля
U05F1	Хибний сигнал обертів двигуна	Неверный сигнал оборотов двигателя
U05F2	Хибний сигнал температури охолоджувальної рідини	Неверный сигнал температуры охлаждающей жидкости
U05F3	Хибний сигнал витрати пального	Неверный сигнал расхода топлива
U05F4	Хибний сигнал положення селектора передач	Неверный сигнал положения селектора передач
U05F5	Немає оновлення сигналу моменту компресора	Нет обновления сигнала момента компрессора
