# Our own wording for the parameter names SDD's catalogue uses.
#
# Three tab-separated columns: the English name, then Ukrainian, then
# Russian. The English is the key and is written exactly as the catalogue
# writes it, two spaces around a hyphen included; nothing here may be
# reflowed. The translation is this project's own work (`ADR-0025`), not
# SDD's — SDD publishes the catalogue in twelve languages and none of them
# is Ukrainian, and its Russian is not used.
#
# The English a user sees still comes from the loaded library, and every
# report keeps it whatever the interface language: a report is evidence, and
# evidence does not change language. A name with no row here shows its
# English.
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  16	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 16	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 16
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  17	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 17	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 17
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  18	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 18	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 18
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  19	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 19	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 19
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  2	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 2	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 2
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  20	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 20	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 20
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  21	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 21	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 21
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  22	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 22	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 22
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  23	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 23	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 23
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  24	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 24	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 24
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  25	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 25	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 25
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  26	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 26	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 26
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  27	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 27	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 27
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  28	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 28	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 28
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  29	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 29	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 29
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  3	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 3	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 3
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  30	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 30	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 30
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  31	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 31	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 31
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  32	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 32	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 32
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  33	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 33	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 33
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  4	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 4	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 4
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  5	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 5	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 5
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  6	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 6	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 6
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  7	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 7	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 7
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  8	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 8	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 8
Revised Jaguar flight recorder data  -  Estimated brake torque base  -  9	Уточнені дані реєстратора Jaguar — Базовий розрахунковий гальмівний момент — 9	Исправленные данные регистратора Jaguar — Базовый расчетный тормозной момент — 9
Revised Jaguar flight recorder data  -  Execution spark advance  -  0	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 0	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 0
Revised Jaguar flight recorder data  -  Execution spark advance  -  1	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 1	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 1
Revised Jaguar flight recorder data  -  Execution spark advance  -  10	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 10	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 10
Revised Jaguar flight recorder data  -  Execution spark advance  -  11	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 11	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 11
Revised Jaguar flight recorder data  -  Execution spark advance  -  12	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 12	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 12
Revised Jaguar flight recorder data  -  Execution spark advance  -  13	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 13	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 13
Revised Jaguar flight recorder data  -  Execution spark advance  -  14	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 14	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 14
Revised Jaguar flight recorder data  -  Execution spark advance  -  15	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 15	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 15
Revised Jaguar flight recorder data  -  Execution spark advance  -  16	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 16	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 16
Revised Jaguar flight recorder data  -  Execution spark advance  -  17	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 17	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 17
Revised Jaguar flight recorder data  -  Execution spark advance  -  18	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 18	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 18
Revised Jaguar flight recorder data  -  Execution spark advance  -  19	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 19	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 19
Revised Jaguar flight recorder data  -  Execution spark advance  -  2	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 2	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 2
Revised Jaguar flight recorder data  -  Execution spark advance  -  20	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 20	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 20
Revised Jaguar flight recorder data  -  Execution spark advance  -  21	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 21	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 21
Revised Jaguar flight recorder data  -  Execution spark advance  -  22	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 22	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 22
Revised Jaguar flight recorder data  -  Execution spark advance  -  23	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 23	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 23
Revised Jaguar flight recorder data  -  Execution spark advance  -  24	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 24	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 24
Revised Jaguar flight recorder data  -  Execution spark advance  -  25	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 25	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 25
Revised Jaguar flight recorder data  -  Execution spark advance  -  26	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 26	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 26
Revised Jaguar flight recorder data  -  Execution spark advance  -  27	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 27	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 27
Revised Jaguar flight recorder data  -  Execution spark advance  -  28	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 28	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 28
Revised Jaguar flight recorder data  -  Execution spark advance  -  29	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 29	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 29
Revised Jaguar flight recorder data  -  Execution spark advance  -  3	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 3	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 3
Revised Jaguar flight recorder data  -  Execution spark advance  -  30	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 30	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 30
Revised Jaguar flight recorder data  -  Execution spark advance  -  31	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 31	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 31
Revised Jaguar flight recorder data  -  Execution spark advance  -  32	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 32	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 32
Revised Jaguar flight recorder data  -  Execution spark advance  -  33	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 33	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 33
Revised Jaguar flight recorder data  -  Execution spark advance  -  4	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 4	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 4
Revised Jaguar flight recorder data  -  Execution spark advance  -  5	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 5	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 5
Revised Jaguar flight recorder data  -  Execution spark advance  -  6	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 6	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 6
Revised Jaguar flight recorder data  -  Execution spark advance  -  7	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 7	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 7
Revised Jaguar flight recorder data  -  Execution spark advance  -  8	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 8	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 8
Revised Jaguar flight recorder data  -  Execution spark advance  -  9	Уточнені дані реєстратора Jaguar — Фактичне випередження запалювання — 9	Исправленные данные регистратора Jaguar — Фактическое опережение зажигания — 9
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  0	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 0	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 0
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  1	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 1	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 1
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  10	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 10	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 10
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  11	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 11	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 11
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  12	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 12	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 12
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  13	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 13	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 13
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  14	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 14	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 14
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  15	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 15	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 15
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  16	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 16	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 16
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  17	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 17	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 17
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  18	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 18	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 18
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  19	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 19	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 19
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  2	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 2	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 2
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  20	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 20	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 20
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  21	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 21	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 21
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  22	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 22	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 22
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  23	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 23	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 23
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  24	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 24	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 24
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  25	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 25	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 25
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  26	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 26	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 26
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  27	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 27	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 27
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  28	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 28	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 28
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  29	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 29	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 29
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  3	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 3	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 3
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  30	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 30	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 30
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  31	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 31	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 31
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  32	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 32	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 32
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  33	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 33	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 33
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  4	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 4	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 4
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  5	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 5	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 5
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  6	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 6	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 6
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  7	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 7	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 7
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  8	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 8	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 8
Revised Jaguar flight recorder data  -  Fuel rail pressure  -  Lower nibble  -  9	Уточнені дані реєстратора Jaguar — Тиск у паливній рампі — Молодший півбайт — 9	Исправленные данные регистратора Jaguar — Давление в топливной рампе — Младший полубайт — 9
Revised Jaguar flight recorder data  -  Gear data  -  0	Уточнені дані реєстратора Jaguar — Дані передачі — 0	Исправленные данные регистратора Jaguar — Данные передачи — 0
Revised Jaguar flight recorder data  -  Gear data  -  1	Уточнені дані реєстратора Jaguar — Дані передачі — 1	Исправленные данные регистратора Jaguar — Данные передачи — 1
Revised Jaguar flight recorder data  -  Gear data  -  10	Уточнені дані реєстратора Jaguar — Дані передачі — 10	Исправленные данные регистратора Jaguar — Данные передачи — 10
Revised Jaguar flight recorder data  -  Gear data  -  11	Уточнені дані реєстратора Jaguar — Дані передачі — 11	Исправленные данные регистратора Jaguar — Данные передачи — 11
Revised Jaguar flight recorder data  -  Gear data  -  12	Уточнені дані реєстратора Jaguar — Дані передачі — 12	Исправленные данные регистратора Jaguar — Данные передачи — 12
Revised Jaguar flight recorder data  -  Gear data  -  13	Уточнені дані реєстратора Jaguar — Дані передачі — 13	Исправленные данные регистратора Jaguar — Данные передачи — 13
Revised Jaguar flight recorder data  -  Gear data  -  14	Уточнені дані реєстратора Jaguar — Дані передачі — 14	Исправленные данные регистратора Jaguar — Данные передачи — 14
Revised Jaguar flight recorder data  -  Gear data  -  15	Уточнені дані реєстратора Jaguar — Дані передачі — 15	Исправленные данные регистратора Jaguar — Данные передачи — 15
Revised Jaguar flight recorder data  -  Gear data  -  16	Уточнені дані реєстратора Jaguar — Дані передачі — 16	Исправленные данные регистратора Jaguar — Данные передачи — 16
Revised Jaguar flight recorder data  -  Gear data  -  17	Уточнені дані реєстратора Jaguar — Дані передачі — 17	Исправленные данные регистратора Jaguar — Данные передачи — 17
Revised Jaguar flight recorder data  -  Gear data  -  18	Уточнені дані реєстратора Jaguar — Дані передачі — 18	Исправленные данные регистратора Jaguar — Данные передачи — 18
Revised Jaguar flight recorder data  -  Gear data  -  19	Уточнені дані реєстратора Jaguar — Дані передачі — 19	Исправленные данные регистратора Jaguar — Данные передачи — 19
Revised Jaguar flight recorder data  -  Gear data  -  2	Уточнені дані реєстратора Jaguar — Дані передачі — 2	Исправленные данные регистратора Jaguar — Данные передачи — 2
Revised Jaguar flight recorder data  -  Gear data  -  20	Уточнені дані реєстратора Jaguar — Дані передачі — 20	Исправленные данные регистратора Jaguar — Данные передачи — 20
Revised Jaguar flight recorder data  -  Gear data  -  21	Уточнені дані реєстратора Jaguar — Дані передачі — 21	Исправленные данные регистратора Jaguar — Данные передачи — 21
Revised Jaguar flight recorder data  -  Gear data  -  22	Уточнені дані реєстратора Jaguar — Дані передачі — 22	Исправленные данные регистратора Jaguar — Данные передачи — 22
Revised Jaguar flight recorder data  -  Gear data  -  23	Уточнені дані реєстратора Jaguar — Дані передачі — 23	Исправленные данные регистратора Jaguar — Данные передачи — 23
Revised Jaguar flight recorder data  -  Gear data  -  24	Уточнені дані реєстратора Jaguar — Дані передачі — 24	Исправленные данные регистратора Jaguar — Данные передачи — 24
Revised Jaguar flight recorder data  -  Gear data  -  25	Уточнені дані реєстратора Jaguar — Дані передачі — 25	Исправленные данные регистратора Jaguar — Данные передачи — 25
Revised Jaguar flight recorder data  -  Gear data  -  26	Уточнені дані реєстратора Jaguar — Дані передачі — 26	Исправленные данные регистратора Jaguar — Данные передачи — 26
Revised Jaguar flight recorder data  -  Gear data  -  27	Уточнені дані реєстратора Jaguar — Дані передачі — 27	Исправленные данные регистратора Jaguar — Данные передачи — 27
Revised Jaguar flight recorder data  -  Gear data  -  28	Уточнені дані реєстратора Jaguar — Дані передачі — 28	Исправленные данные регистратора Jaguar — Данные передачи — 28
Revised Jaguar flight recorder data  -  Gear data  -  29	Уточнені дані реєстратора Jaguar — Дані передачі — 29	Исправленные данные регистратора Jaguar — Данные передачи — 29
Revised Jaguar flight recorder data  -  Gear data  -  3	Уточнені дані реєстратора Jaguar — Дані передачі — 3	Исправленные данные регистратора Jaguar — Данные передачи — 3
Revised Jaguar flight recorder data  -  Gear data  -  30	Уточнені дані реєстратора Jaguar — Дані передачі — 30	Исправленные данные регистратора Jaguar — Данные передачи — 30
Revised Jaguar flight recorder data  -  Gear data  -  31	Уточнені дані реєстратора Jaguar — Дані передачі — 31	Исправленные данные регистратора Jaguar — Данные передачи — 31
Revised Jaguar flight recorder data  -  Gear data  -  32	Уточнені дані реєстратора Jaguar — Дані передачі — 32	Исправленные данные регистратора Jaguar — Данные передачи — 32
Revised Jaguar flight recorder data  -  Gear data  -  33	Уточнені дані реєстратора Jaguar — Дані передачі — 33	Исправленные данные регистратора Jaguar — Данные передачи — 33
Revised Jaguar flight recorder data  -  Gear data  -  4	Уточнені дані реєстратора Jaguar — Дані передачі — 4	Исправленные данные регистратора Jaguar — Данные передачи — 4
Revised Jaguar flight recorder data  -  Gear data  -  5	Уточнені дані реєстратора Jaguar — Дані передачі — 5	Исправленные данные регистратора Jaguar — Данные передачи — 5
Revised Jaguar flight recorder data  -  Gear data  -  6	Уточнені дані реєстратора Jaguar — Дані передачі — 6	Исправленные данные регистратора Jaguar — Данные передачи — 6
Revised Jaguar flight recorder data  -  Gear data  -  7	Уточнені дані реєстратора Jaguar — Дані передачі — 7	Исправленные данные регистратора Jaguar — Данные передачи — 7
Revised Jaguar flight recorder data  -  Gear data  -  8	Уточнені дані реєстратора Jaguar — Дані передачі — 8	Исправленные данные регистратора Jaguar — Данные передачи — 8
Revised Jaguar flight recorder data  -  Gear data  -  9	Уточнені дані реєстратора Jaguar — Дані передачі — 9	Исправленные данные регистратора Jaguar — Данные передачи — 9
Revised Jaguar flight recorder data  -  Injection pulse  -  0	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 0	Исправленные данные регистратора Jaguar — Импульс впрыска — 0
Revised Jaguar flight recorder data  -  Injection pulse  -  1	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 1	Исправленные данные регистратора Jaguar — Импульс впрыска — 1
Revised Jaguar flight recorder data  -  Injection pulse  -  10	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 10	Исправленные данные регистратора Jaguar — Импульс впрыска — 10
Revised Jaguar flight recorder data  -  Injection pulse  -  11	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 11	Исправленные данные регистратора Jaguar — Импульс впрыска — 11
Revised Jaguar flight recorder data  -  Injection pulse  -  12	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 12	Исправленные данные регистратора Jaguar — Импульс впрыска — 12
Revised Jaguar flight recorder data  -  Injection pulse  -  13	Уточнені дані реєстратора Jaguar — Імпульс упорскування — 13	Исправленные данные регистратора Jaguar — Импульс впрыска — 13
